iter	Logloss
1512	0.4695989271
1513	0.4695987687
1514	0.4695716262
1515	0.4695054914
1516	0.4694838932
1517	0.4693675628
1518	0.4692271191
1519	0.4692264331
1520	0.4692233423
1521	0.46914123
1522	0.4690871435
1523	0.4690106517
1524	0.4688713616
1525	0.4688195352
1526	0.4688186634
1527	0.4687340681
1528	0.468713294
1529	0.4685612467
1530	0.4685428965
1531	0.4683766406
1532	0.4682880326
1533	0.4682640238
1534	0.4682267231
1535	0.4681216864
1536	0.4680836543
1537	0.4680835103
1538	0.4680833673
1539	0.4680192796
1540	0.4679824723
1541	0.4679522175
1542	0.4679084308
1543	0.4679055366
1544	0.4677483155
1545	0.4676313523
1546	0.4675966409
1547	0.4674635153
1548	0.4674177702
1549	0.4673754386
1550	0.4672894264
1551	0.4672675444
1552	0.4671901607
1553	0.4671463271
1554	0.4671233934
1555	0.4670866634
1556	0.4670766263
1557	0.4669472894
1558	0.4669106438
1559	0.4668695522
1560	0.4668527101
1561	0.4667807489
1562	0.466722803
1563	0.4666987395
1564	0.4666592333
1565	0.466634148
1566	0.4666126205
1567	0.4665977405
1568	0.4665565578
1569	0.4665528617
1570	0.4665008524
1571	0.4664125834
1572	0.4664121921
1573	0.4663559538
1574	0.4663559297
1575	0.4662561889
1576	0.4662351965
1577	0.4661811649
1578	0.4660901493
1579	0.4660738496
1580	0.4660428296
1581	0.4659608208
1582	0.4659172384
1583	0.4658006648
1584	0.4657530829
1585	0.4656660438
1586	0.4656528346
1587	0.4656524861
1588	0.4656431866
1589	0.465641912
1590	0.4655167023
1591	0.4655165522
1592	0.4654683812
1593	0.4654238323
1594	0.4653416966
1595	0.465341671
1596	0.4653246455
1597	0.4652928417
1598	0.4652927655
1599	0.4652710031
1600	0.4652705535
1601	0.4652494441
1602	0.465248909
1603	0.4652487775
1604	0.4651326065
1605	0.4651325834
1606	0.4651130904
1607	0.4650927325
1608	0.4650813943
1609	0.4650649014
1610	0.4650423071
1611	0.4649619087
1612	0.46496063
1613	0.4649598933
1614	0.4649584102
1615	0.464937971
1616	0.4648726042
1617	0.4648306566
1618	0.4647776273
1619	0.4647775099
1620	0.4647282129
1621	0.4646489652
1622	0.4646337501
1623	0.4646246
1624	0.4645781406
1625	0.4645575694
1626	0.4645212914
1627	0.4644520667
1628	0.464447719
1629	0.4644165946
1630	0.4643705906
1631	0.4643611995
1632	0.464260715
1633	0.4642465191
1634	0.4642447107
1635	0.4642431083
1636	0.4642430758
1637	0.4642307114
1638	0.4642025934
1639	0.4642024878
1640	0.4640738931
1641	0.464030823
1642	0.4638951105
1643	0.4637864681
1644	0.4637531411
1645	0.4637408859
1646	0.4637407571
1647	0.4637116404
1648	0.4636821922
1649	0.4636120535
1650	0.4635767909
1651	0.4635340313
1652	0.4634952656
1653	0.4634943189
1654	0.4634414403
1655	0.4633970219
1656	0.4633778469
1657	0.463354093
1658	0.4633362382
1659	0.4632915875
1660	0.4632408242
1661	0.4632404574
1662	0.4631190909
1663	0.4630831729
1664	0.4630221014
1665	0.462968904
1666	0.4629497378
1667	0.462931648
1668	0.4628352712
1669	0.4628327685
1670	0.4627895103
1671	0.4627203062
1672	0.4626532474
1673	0.462649712
1674	0.4626490801
1675	0.4626447421
1676	0.4626446708
1677	0.4626130118
1678	0.4625654921
1679	0.4625313173
1680	0.4625191684
1681	0.4624935969
1682	0.4624123406
1683	0.4624115789
1684	0.462357123
1685	0.4623150868
1686	0.4622783986
1687	0.4622650081
1688	0.4621940311
1689	0.4620831232
1690	0.4619561848
1691	0.4619302022
1692	0.4618626311
1693	0.4617652965
1694	0.4617419857
1695	0.4617156128
1696	0.4616795642
1697	0.4616582908
1698	0.46162437
1699	0.4615286688
1700	0.4615174016
1701	0.4614991797
1702	0.4614055503
1703	0.4613906895
1704	0.4612947737
1705	0.4612315421
1706	0.4611738688
1707	0.4611233741
1708	0.4609944216
1709	0.4609932024
1710	0.4609701492
1711	0.4609339535
1712	0.4608801603
1713	0.4608696373
1714	0.4608267093
1715	0.4607610239
1716	0.4607590056
1717	0.460708513
1718	0.4606972183
1719	0.4605673574
1720	0.4605377176
1721	0.4604670714
1722	0.4604651618
1723	0.460444337
1724	0.4603354451
1725	0.4603163748
1726	0.4603092016
1727	0.4603037025
1728	0.4602999814
1729	0.4602556357
1730	0.46024709
1731	0.4602000201
1732	0.4600743279
1733	0.4599997782
1734	0.4599990136
1735	0.4598707069
1736	0.4597443124
1737	0.4597223057
1738	0.4596438793
1739	0.4595842231
1740	0.459551199
1741	0.4594927956
1742	0.4594240759
1743	0.4593209956
1744	0.4593125967
1745	0.4592943761
1746	0.4591954873
1747	0.4591954667
1748	0.4590872934
1749	0.4590650871
1750	0.4590230203
1751	0.4590155659
1752	0.4589756664
1753	0.4588650706
1754	0.4587983703
1755	0.4587840174
1756	0.4587764138
1757	0.4587762507
1758	0.4587671136
1759	0.4587428085
1760	0.4587419465
1761	0.4587213574
1762	0.458720584
1763	0.4586359858
1764	0.4586206906
1765	0.4585280936
1766	0.4584994816
1767	0.4583971764
1768	0.4583958651
1769	0.4583727096
1770	0.4583702905
1771	0.4582945839
1772	0.4582794404
1773	0.4582142301
1774	0.4581583773
1775	0.4581565037
1776	0.4581276894
1777	0.458114994
1778	0.4581122575
1779	0.4581122381
1780	0.4580062665
1781	0.4579861858
1782	0.4579406359
1783	0.4579380125
1784	0.4579295147
1785	0.4579229156
1786	0.4579228339
1787	0.4579226285
1788	0.457922234
1789	0.457874413
1790	0.4578650485
1791	0.4577950482
1792	0.4577881888
1793	0.4577065451
1794	0.4576853987
1795	0.4576808766
1796	0.4576523445
1797	0.4575257119
1798	0.457508491
1799	0.4574934348
1800	0.4574557891
1801	0.457386479
1802	0.4573802522
1803	0.4573802302
1804	0.4573473467
1805	0.4572599509
1806	0.4571922345
1807	0.4571655171
1808	0.4571565579
1809	0.4571359466
1810	0.4570629677
1811	0.4569925717
1812	0.456924689
1813	0.4569229285
1814	0.4569224034
1815	0.4568778503
1816	0.4568648824
1817	0.4568633844
1818	0.4566774752
1819	0.4566491985
1820	0.4565716386
1821	0.4565658036
1822	0.4565432349
1823	0.456486868
1824	0.4564745041
1825	0.4564258125
1826	0.4563107649
1827	0.4563047876
1828	0.4561740976
1829	0.45616149
1830	0.4561608697
1831	0.4561597743
1832	0.456150113
1833	0.4561024033
1834	0.4560424677
1835	0.4559482849
1836	0.4559475442
1837	0.4559361203
1838	0.4559285266
1839	0.4558954327
1840	0.4557969901
1841	0.455777633
1842	0.4556881692
1843	0.4556043123
1844	0.455579369
1845	0.4555522495
1846	0.4554863749
1847	0.4554158826
1848	0.4552923111
1849	0.4552904623
1850	0.4552746571
1851	0.4551990145
1852	0.4551562676
1853	0.4551548856
1854	0.4550868578
1855	0.4549963726
1856	0.4549817825
1857	0.454976809
1858	0.4549291435
1859	0.4549258634
1860	0.4548858701
1861	0.4548857043
1862	0.4548627286
1863	0.4548417244
1864	0.4548283071
1865	0.4548273287
1866	0.4548018692
1867	0.4547983712
1868	0.4547802879
1869	0.454728548
1870	0.4547075351
1871	0.4546878572
1872	0.4546295809
1873	0.4546241399
1874	0.4546223467
1875	0.4545573991
1876	0.4545127853
1877	0.4544443217
1878	0.4544438277
1879	0.454424405
1880	0.454347029
1881	0.4543399249
1882	0.4543317215
1883	0.4542912501
1884	0.4542912065
1885	0.4542041505
1886	0.4541947942
1887	0.4541869176
1888	0.4541812826
1889	0.4540541742
1890	0.4539828485
1891	0.4539279634
1892	0.453903065
1893	0.4538963118
1894	0.4537792715
1895	0.4537440512
1896	0.4537433384
1897	0.4537254753
1898	0.4537035548
1899	0.4536892113
1900	0.4536645682
1901	0.4536559881
1902	0.453652462
1903	0.4536363429
1904	0.4535610723
1905	0.453541973
1906	0.453531923
1907	0.4535262496
1908	0.4533874291
1909	0.4533851861
1910	0.4532911354
1911	0.4531255839
1912	0.453059789
1913	0.4530532649
1914	0.4530124596
1915	0.4529887807
1916	0.4529876151
1917	0.4529638846
1918	0.4529276765
1919	0.452924088
1920	0.452876809
1921	0.4528338126
1922	0.4527896037
1923	0.4527457384
1924	0.4527389127
1925	0.4527359733
1926	0.4527321392
1927	0.4527289216
1928	0.4527287969
1929	0.4527284683
1930	0.4527215196
1931	0.4526332103
1932	0.4526261478
1933	0.4526194994
1934	0.4525446849
1935	0.4525267428
1936	0.4525257998
1937	0.4524227999
1938	0.4524096554
1939	0.452399902
1940	0.4523022557
1941	0.452296959
1942	0.4522915708
1943	0.4522119661
1944	0.4521762156
1945	0.4521545411
1946	0.4521477402
1947	0.4521222488
1948	0.4520706724
1949	0.4520423812
1950	0.4520321429
1951	0.4519131259
1952	0.4519124834
1953	0.4518783858
1954	0.451829079
1955	0.4518288794
1956	0.4517591666
1957	0.4517576978
1958	0.4516833343
1959	0.4515840917
1960	0.4515733681
1961	0.4515731368
1962	0.4514261903
1963	0.4513887649
1964	0.4513866416
1965	0.4513450808
1966	0.4513304495
1967	0.4512453784
1968	0.4512413167
1969	0.4511389721
1970	0.4511154704
1971	0.4510578905
1972	0.4509917495
1973	0.450983907
1974	0.4509806708
1975	0.4509780622
1976	0.4509210844
1977	0.450920444
1978	0.4509141138
1979	0.4509133475
1980	0.4509097087
1981	0.4509004732
1982	0.4508547024
1983	0.450849957
1984	0.4508015438
1985	0.4507903632
1986	0.4507878403
1987	0.4507817967
1988	0.4507813724
1989	0.4507146576
1990	0.4506790834
1991	0.4506681443
1992	0.4506139466
1993	0.4503921303
1994	0.4503481752
1995	0.450261431
1996	0.4502607215
1997	0.4502075518
1998	0.4502001028
1999	0.4501197454
2000	0.4501089361
2001	0.4500978307
2002	0.4500596695
2003	0.4500592739
2004	0.4500564828
2005	0.4500535671
2006	0.4500144308
2007	0.450013431
2008	0.4499712081
2009	0.4499628458
2010	0.4499138814
2011	0.4498796859
2012	0.4498553172
2013	0.4498415029
2014	0.4498410147
2015	0.4497865752
2016	0.449716019
2017	0.4497108456
2018	0.4496848162
2019	0.4496568512
2020	0.4496109951
2021	0.4495524165
2022	0.4495227719
2023	0.4494685888
2024	0.4494565412
2025	0.4494510805
2026	0.4493966375
2027	0.4493869435
2028	0.4493392466
2029	0.4493302861
2030	0.449328732
2031	0.4493248759
2032	0.4493204291
2033	0.4493039224
2034	0.4492986035
2035	0.4492095376
2036	0.4491979713
2037	0.4491333084
2038	0.4490833239
2039	0.4490720976
2040	0.4490704708
2041	0.4490665397
2042	0.4489927854
2043	0.4489825302
2044	0.4489593532
2045	0.4489459178
2046	0.4489420017
2047	0.4489278529
2048	0.4488507999
2049	0.4487573765
2050	0.4487447683
2051	0.4487314192
2052	0.448544745
2053	0.4485433817
2054	0.4484921882
2055	0.4484846009
2056	0.4484726053
2057	0.4484709643
2058	0.4484684218
2059	0.4484586729
2060	0.4483690003
2061	0.4483612762
2062	0.448356693
2063	0.4483561072
2064	0.4483521749
2065	0.44828176
2066	0.4482813892
2067	0.4482811028
2068	0.4482649956
2069	0.4482510825
2070	0.44822739
2071	0.4482020015
2072	0.4481966257
2073	0.4481958715
2074	0.4481427241
2075	0.4480634504
2076	0.4480255197
2077	0.448025397
2078	0.448024068
2079	0.4479718437
2080	0.4479699694
2081	0.4479239312
2082	0.447875947
2083	0.4478237035
2084	0.4478198766
2085	0.4477860643
2086	0.4477179139
2087	0.4476837886
2088	0.4476181514
2089	0.4476140493
2090	0.4475045849
2091	0.4474195944
2092	0.4474097042
2093	0.4474065523
2094	0.4473833882
2095	0.4473046656
2096	0.4473040767
2097	0.4472940507
2098	0.4472892259
2099	0.4472862507
2100	0.4472162621
2101	0.4472008559
2102	0.4470994297
2103	0.4470912028
2104	0.4470832529
2105	0.4470267405
2106	0.4469907668
2107	0.4469905811
2108	0.4469866122
2109	0.4469565362
2110	0.4469453075
2111	0.4468963711
2112	0.4468900305
2113	0.4468738807
2114	0.4468185559
2115	0.4468105445
2116	0.4467622232
2117	0.4466967945
2118	0.4466377388
2119	0.4466053992
2120	0.4465330996
2121	0.4465136352
2122	0.4464961651
2123	0.4464665396
2124	0.4464598506
2125	0.4464598255
2126	0.4464597789
2127	0.4464487006
2128	0.446391463
2129	0.4463422496
2130	0.4463410878
2131	0.4463342941
2132	0.4463285503
2133	0.4463283149
2134	0.4462597021
2135	0.4462428355
2136	0.44624146
2137	0.4462068871
2138	0.446201228
2139	0.4461980588
2140	0.4461910384
2141	0.4461862282
2142	0.4461451462
2143	0.4460849052
2144	0.4460551497
2145	0.4460202292
2146	0.4460134836
2147	0.4459738504
2148	0.4459478489
2149	0.4459416607
2150	0.4459339888
2151	0.4458439096
2152	0.4458390177
2153	0.4458276255
2154	0.4458095598
2155	0.445774208
2156	0.4457061861
2157	0.4456069611
2158	0.4455291485
2159	0.4455255957
2160	0.445508366
2161	0.4454912708
2162	0.4454701367
2163	0.4454172108
2164	0.4453425861
2165	0.4453363766
2166	0.4452877758
2167	0.4452827331
2168	0.4452800324
2169	0.4452126103
2170	0.445182323
2171	0.4451743036
2172	0.445164365
2173	0.4451395228
2174	0.4450783011
2175	0.445076318
2176	0.4449132179
2177	0.4448187527
2178	0.4447529185
2179	0.4447469788
2180	0.4447389949
2181	0.4447366511
2182	0.4447218961
2183	0.4447142072
2184	0.4446911707
2185	0.4446894677
2186	0.4446582486
2187	0.4446576342
2188	0.4446142208
2189	0.4446051242
2190	0.4445668091
2191	0.4445612856
2192	0.4444878362
2193	0.4444584471
2194	0.44445497
2195	0.4444534654
2196	0.4444498279
2197	0.4443475868
2198	0.4443366292
2199	0.4443259384
2200	0.444282695
2201	0.4442814147
2202	0.4442532239
2203	0.4441947932
2204	0.4441677607
2205	0.4440716025
2206	0.4440484423
2207	0.4440373929
2208	0.4440370358
2209	0.4439698164
2210	0.443969787
2211	0.4438870901
2212	0.443818314
2213	0.4437102726
2214	0.4437090921
2215	0.4436934587
2216	0.4436516719
2217	0.4436205808
2218	0.4435259701
2219	0.4434860344
2220	0.4434446547
2221	0.4434376848
2222	0.4433531361
2223	0.4433521279
2224	0.443278443
2225	0.4432606232
2226	0.44325501
2227	0.4432474037
2228	0.4431722491
2229	0.443171992
2230	0.4431346443
2231	0.443131551
2232	0.4430510623
2233	0.4430103631
2234	0.4429794475
2235	0.4429489042
2236	0.4429063645
2237	0.4428538085
2238	0.4427897383
2239	0.442751233
2240	0.4426937037
2241	0.4426935435
2242	0.4426638746
2243	0.4425787865
2244	0.4424847024
2245	0.4424753431
2246	0.4424639126
2247	0.442427129
2248	0.4423943383
2249	0.442380243
2250	0.4423130082
2251	0.4422253478
2252	0.4422182451
2253	0.4422015849
2254	0.4421210803
2255	0.4421182245
2256	0.4420654037
2257	0.4420324571
2258	0.4419567087
2259	0.4418878684
2260	0.4418868045
2261	0.4418015904
2262	0.4418008165
2263	0.4418000736
2264	0.4417638066
2265	0.4417588519
2266	0.441755542
2267	0.4416731054
2268	0.4416182794
2269	0.441614896
2270	0.4415928103
2271	0.4415913559
2272	0.4415907747
2273	0.4415661722
2274	0.4415497649
2275	0.4414736532
2276	0.44147309
2277	0.4414416966
2278	0.4413917277
2279	0.441354267
2280	0.4413345527
2281	0.4413228697
2282	0.4412903547
2283	0.4412886327
2284	0.4412795317
2285	0.4412526771
2286	0.4411876401
2287	0.4411481101
2288	0.4411449723
2289	0.4410948607
2290	0.4410908964
2291	0.4410556209
2292	0.4410531178
2293	0.440999293
2294	0.4409955315
2295	0.4409668903
2296	0.4409288674
2297	0.4408853238
2298	0.4408789818
2299	0.4408675283
2300	0.44073309
2301	0.4407279251
2302	0.4407269576
2303	0.4407128294
2304	0.4407099731
2305	0.4406696908
2306	0.4406664497
2307	0.440554561
2308	0.440547219
2309	0.4405320559
2310	0.4405191705
2311	0.4404763371
2312	0.4404694628
2313	0.4404485064
2314	0.4404270805
2315	0.440292602
2316	0.4402608078
2317	0.4402575534
2318	0.4401848343
2319	0.4401798572
2320	0.4401753351
2321	0.4401733023
2322	0.4401646702
2323	0.4401626915
2324	0.4401467351
2325	0.4401442266
2326	0.4400612061
2327	0.440041955
2328	0.4400390268
2329	0.4399454488
2330	0.4399452371
2331	0.439930484
2332	0.4398979179
2333	0.4398933437
2334	0.4398910368
2335	0.4398505548
2336	0.4398378557
2337	0.4398361732
2338	0.4398291156
2339	0.4398240699
2340	0.4397694837
2341	0.4397403975
2342	0.4397348924
2343	0.4396460557
2344	0.4395963852
2345	0.4395499889
2346	0.4395005287
2347	0.4394721421
2348	0.4394222164
2349	0.4394148923
2350	0.4394125207
2351	0.4394071285
2352	0.439407105
2353	0.439400632
2354	0.4393961857
2355	0.4393921456
2356	0.4393742144
2357	0.4393735769
2358	0.4393664804
2359	0.4393136109
2360	0.4392948711
2361	0.4392944576
2362	0.4392705345
2363	0.4391934515
2364	0.4390790655
2365	0.4390602673
2366	0.4390292343
2367	0.438962571
2368	0.438875642
2369	0.4388719046
2370	0.4387867491
2371	0.4387779612
2372	0.4387712916
2373	0.4387007026
2374	0.43868911
2375	0.4386889644
2376	0.4385966085
2377	0.4385354453
2378	0.4385066401
2379	0.4384823415
2380	0.4384817053
2381	0.4384739273
2382	0.4383972285
2383	0.4383930697
2384	0.4383415696
2385	0.4383412106
2386	0.438219614
2387	0.4381804241
2388	0.438163204
2389	0.4381625557
2390	0.4381502758
2391	0.4381287491
2392	0.4381287216
2393	0.4380971288
2394	0.4380846599
2395	0.4380311878
2396	0.4380302548
2397	0.4380075814
2398	0.4380072288
2399	0.4379998916
2400	0.4379965143
2401	0.4379805672
2402	0.4379310195
2403	0.4378915765
2404	0.4378736036
2405	0.4378713059
2406	0.4378495306
2407	0.4378024868
2408	0.4378014125
2409	0.4377747791
2410	0.4377588216
2411	0.4376868007
2412	0.4376633546
2413	0.4376573236
2414	0.4376150404
2415	0.4374811506
2416	0.4374765418
2417	0.4374746764
2418	0.4374733663
2419	0.4373877572
2420	0.437381758
2421	0.4373798125
2422	0.4373789453
2423	0.4373783697
2424	0.4373706705
2425	0.437369827
2426	0.4373130116
2427	0.4372912186
2428	0.4372876766
2429	0.4372430023
2430	0.4371250209
2431	0.4371228106
2432	0.4371085029
2433	0.4371061719
2434	0.4370987827
2435	0.4370235266
2436	0.4369624249
2437	0.4369622937
2438	0.4369028326
2439	0.4369010402
2440	0.4368978197
2441	0.4368946977
2442	0.4368913489
2443	0.4368633373
2444	0.4368613263
2445	0.4368575327
2446	0.4368541151
2447	0.4368538095
2448	0.4368484894
2449	0.4368476333
2450	0.4367060323
2451	0.436700329
2452	0.4366829987
2453	0.436607332
2454	0.4365262691
2455	0.4365206283
2456	0.4365187101
2457	0.4365059692
2458	0.4365015832
2459	0.4364965462
2460	0.4364746482
2461	0.4364746276
2462	0.4364700551
2463	0.4364683987
2464	0.4364436558
2465	0.4363884242
2466	0.4363668374
2467	0.4362953432
2468	0.436273983
2469	0.4362696476
2470	0.4362319526
2471	0.4362316184
2472	0.4362240818
2473	0.4361784282
2474	0.436177971
2475	0.4361773565
2476	0.4361413623
2477	0.4360616138
2478	0.4360227006
2479	0.4360199566
2480	0.4360067173
2481	0.4359956873
2482	0.4359917286
2483	0.4359073071
2484	0.4358863385
2485	0.4358780961
2486	0.4357811119
2487	0.435778919
2488	0.435777204
2489	0.4357313014
2490	0.4357248162
2491	0.4356948968
2492	0.4356936977
2493	0.4356936761
2494	0.4356600956
2495	0.435641151
2496	0.4356374247
2497	0.4355433715
2498	0.4354823776
2499	0.435413108
2500	0.4353634895
2501	0.4353327125
2502	0.4353302854
2503	0.4352519989
2504	0.435226174
2505	0.4352241655
2506	0.4352003469
2507	0.435137589
2508	0.4350960286
2509	0.4350875731
2510	0.4350858188
2511	0.4349958481
2512	0.4349826745
2513	0.4349016668
2514	0.4349016474
2515	0.4348470277
2516	0.4348469066
2517	0.4347875915
2518	0.4347831275
2519	0.4346798114
2520	0.4346540832
2521	0.4346506133
2522	0.434595812
2523	0.4345516473
2524	0.4344657656
2525	0.4344654351
2526	0.4344630801
2527	0.4344390031
2528	0.4344375367
2529	0.4344237698
2530	0.4344096473
2531	0.4343380973
2532	0.434331522
2533	0.4342907417
2534	0.4342829759
2535	0.4342813646
2536	0.4342517957
2537	0.4342460797
2538	0.434236677
2539	0.4342196348
2540	0.4341883299
2541	0.434187504
2542	0.4341867271
2543	0.4341570644
2544	0.4341530106
2545	0.4340439308
2546	0.4340412429
2547	0.4340396621
2548	0.4340114384
2549	0.4340073184
2550	0.4339524851
2551	0.4339015149
2552	0.4339014892
2553	0.4339006829
2554	0.4338429876
2555	0.4337832615
2556	0.4337781504
2557	0.4337765088
2558	0.4337747523
2559	0.4337742526
2560	0.433734725
2561	0.4337288815
2562	0.4336927503
2563	0.4336881406
2564	0.4336874755
2565	0.4336826257
2566	0.4336802466
2567	0.4336742252
2568	0.4336697116
2569	0.4336692697
2570	0.4336550607
2571	0.433583806
2572	0.4335699142
2573	0.4335657807
2574	0.4335580016
2575	0.4335125145
2576	0.4334661646
2577	0.4334649579
2578	0.4334613947
2579	0.4334442595
2580	0.4334189187
2581	0.4333001561
2582	0.4332919705
2583	0.4332884244
2584	0.4332160739
2585	0.4331995238
2586	0.4331948688
2587	0.4331941934
2588	0.4330880993
2589	0.4330492119
2590	0.4330466916
2591	0.4330351882
2592	0.4330350872
2593	0.433034781
2594	0.4330314794
2595	0.4330226182
2596	0.4329431943
2597	0.432936211
2598	0.4329260762
2599	0.4329249593
2600	0.4329249377
2601	0.4328695538
2602	0.4328223021
2603	0.4327980073
2604	0.4327822946
2605	0.4327809489
2606	0.4327254841
2607	0.4326091686
2608	0.4326090793
2609	0.4325928963
2610	0.4325903884
2611	0.4325885958
2612	0.4325855867
2613	0.4325438112
2614	0.432538798
2615	0.4325110799
2616	0.4324945661
2617	0.4324737683
2618	0.4323614509
2619	0.432356928
2620	0.4323504958
2621	0.43232805
2622	0.4323212713
2623	0.4322914028
2624	0.4322883215
2625	0.4321979947
2626	0.4321336134
2627	0.4321052499
2628	0.432100164
2629	0.4320974564
2630	0.4320553993
2631	0.4320553038
2632	0.4320518969
2633	0.4320445745
2634	0.4320169372
2635	0.4319763741
2636	0.4319741326
2637	0.4319689522
2638	0.4319376319
2639	0.4319237009
2640	0.4318820263
2641	0.431869904
2642	0.4318617814
2643	0.4318291281
2644	0.4317940374
2645	0.4317922949
2646	0.4317116632
2647	0.4316657712
2648	0.43164809
2649	0.4316458363
2650	0.4316218325
2651	0.4315619848
2652	0.431443017
2653	0.431421554
2654	0.4313938903
2655	0.4313647294
2656	0.4313633327
2657	0.4312925065
2658	0.4312909774
2659	0.4312893473
2660	0.4312864644
2661	0.4312119105
2662	0.4312119052
2663	0.431208642
2664	0.4312032752
2665	0.4312029733
2666	0.4312026219
2667	0.4311990484
2668	0.4311853134
2669	0.431183996
2670	0.4311835564
2671	0.4311366831
2672	0.4310935565
2673	0.4310699598
2674	0.4310318455
2675	0.4309912139
2676	0.4309305699
2677	0.4309056206
2678	0.4308611276
2679	0.4308491405
2680	0.43084863
2681	0.4307962439
2682	0.4307277607
2683	0.4307252453
2684	0.4307209859
2685	0.4306817933
2686	0.4306812944
2687	0.43063861
2688	0.4306275945
2689	0.4306223265
2690	0.4305944595
2691	0.430592599
2692	0.430504127
2693	0.4304839652
2694	0.4304800211
2695	0.4304156127
2696	0.4304127356
2697	0.4304101087
2698	0.4303967655
2699	0.4303961632
2700	0.4303405889
2701	0.4303195507
2702	0.4302560693
2703	0.4301936052
2704	0.430185379
2705	0.4301797369
2706	0.4301557111
2707	0.4301532389
2708	0.4301529486
2709	0.4301526603
2710	0.4300335711
2711	0.430028263
2712	0.4300237765
2713	0.4300099723
2714	0.4298950957
2715	0.4297957461
2716	0.4297566568
2717	0.4297146731
2718	0.4297081525
2719	0.4295520917
2720	0.4295375144
2721	0.429475211
2722	0.4294586071
2723	0.4294266309
2724	0.4293839995
2725	0.4293665697
2726	0.4293395609
2727	0.4293388148
2728	0.4293270709
2729	0.4293251078
2730	0.429318367
2731	0.4292157501
2732	0.4292115745
2733	0.4292028441
2734	0.4291983867
2735	0.4291851988
2736	0.4291704719
2737	0.4291498301
2738	0.4291496943
2739	0.4291139979
2740	0.4291104243
2741	0.4290926272
2742	0.4290547025
2743	0.4290504483
2744	0.4289976609
2745	0.4289945408
2746	0.4289812651
2747	0.4288741776
2748	0.4288632121
2749	0.4288244415
2750	0.4288231237
2751	0.4288217528
2752	0.4287982439
2753	0.4287971539
2754	0.4287963912
2755	0.4287954018
2756	0.4287851812
2757	0.4287603548
2758	0.4287175606
2759	0.4287116413
2760	0.4287108255
2761	0.4287065407
2762	0.4286894165
2763	0.4286562143
2764	0.4286532307
2765	0.4286170344
2766	0.428567538
2767	0.4285598066
2768	0.4285443337
2769	0.4285440222
2770	0.4285261883
2771	0.4285186135
2772	0.4285184299
2773	0.4284444597
2774	0.4284420226
2775	0.4284403891
2776	0.4283338416
2777	0.4283214234
2778	0.4283177939
2779	0.4283138493
2780	0.4282912651
2781	0.4282343603
2782	0.42823275
2783	0.4281592768
2784	0.428147928
2785	0.4281001066
2786	0.4280443169
2787	0.4280359149
2788	0.4280339579
2789	0.428014668
2790	0.4280132323
2791	0.4279622268
2792	0.4279547884
2793	0.4279437106
2794	0.4279184191
2795	0.4278656113
2796	0.4278307685
2797	0.4278266926
2798	0.4278242286
2799	0.4278125809
2800	0.4278125519
2801	0.4277520546
2802	0.4276895429
2803	0.4276864542
2804	0.4276087917
2805	0.4276006722
2806	0.4275941274
2807	0.4275878537
2808	0.4275816957
2809	0.4275584854
2810	0.4275263112
2811	0.427492153
2812	0.4274349846
2813	0.4273919529
2814	0.4273900606
2815	0.4273750212
2816	0.4273647575
2817	0.4273617433
2818	0.4273497795
2819	0.4273484697
2820	0.4273193001
2821	0.4273182839
2822	0.4272771044
2823	0.4272626922
2824	0.4272616797
2825	0.4272366396
2826	0.4272287537
2827	0.4272270287
2828	0.4272220364
2829	0.4272173655
2830	0.4271864548
2831	0.4271786718
2832	0.4271238834
2833	0.4271150253
2834	0.4270911775
2835	0.4270700561
2836	0.4269989795
2837	0.4269973952
2838	0.4269416014
2839	0.426937091
2840	0.4269207219
2841	0.4268988096
2842	0.4268981151
2843	0.4268956735
2844	0.426854528
2845	0.4267814798
2846	0.4267348209
2847	0.4266741129
2848	0.426672252
2849	0.4266133896
2850	0.4266106559
2851	0.4265148055
2852	0.4264868997
2853	0.4264832521
2854	0.4264659678
2855	0.4264635944
2856	0.4264244902
2857	0.4264192829
2858	0.4264149738
2859	0.426408383
2860	0.4263758007
2861	0.4263487949
2862	0.4263472292
2863	0.4262850064
2864	0.4262522984
2865	0.426247613
2866	0.4262362978
2867	0.4261596805
2868	0.4261046888
2869	0.4261000397
2870	0.4260105266
2871	0.4260093606
2872	0.4259395815
2873	0.4259384052
2874	0.4259317813
2875	0.4259207884
2876	0.4259123766
2877	0.4259112842
2878	0.425906144
2879	0.4258098332
2880	0.4258089006
2881	0.4257758255
2882	0.4257755665
2883	0.4257726329
2884	0.4257641049
2885	0.4257634122
2886	0.4257620617
2887	0.4256772688
2888	0.4256518545
2889	0.4256394576
2890	0.4255760758
2891	0.4255700653
2892	0.4255159597
2893	0.4255067646
2894	0.4254589884
2895	0.4254575097
2896	0.4254389944
2897	0.4254102449
2898	0.4253720435
2899	0.4253483773
