id,fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,poi_1,poi_2,poi_3,size,price_monthly,room_count,total_call,gender
362,1,1,1,1,1,0,0,1,4053,8686,2885,12,5000000,3,5,1
363,0,1,1,0,0,0,,0,2992,8538,5208,9,700000,6,8,0
364,0,1,,1,1,0,0,1,5314,14375,6799,10,500000,12,134,0
365,0,1,1,0,0,0,0,1,3031,8611,5263,10.5,500000,10,199,2
366,0,1,1,0,1,0,0,0,3091,12475,4720,9,800000,13,49,0
367,1,1,1,1,1,1,0,0,3469,9563,1907,25,2000000,12,80,1
368,0,0,1,0,0,1,0,0,9703,866,10317,9,425000,42,10,0
369,1,1,1,1,1,0,0,1,4167,7370,3744,17.5,1300000,15,30,0
370,0,0,0,0,0,1,0,1,7700,16915,8855,9,350000,2,2,2
371,0,1,0,0,0,1,0,1,7717,16935,8869,16,545000,4,3,2
372,0,0,,0,0,0,0,0,1627,11500,1733,9,500000,10,22,2
373,0,1,1,1,1,1,0,1,2335,8878,1948,9,950000,4,47,2
374,0,1,0,0,0,0,0,0,3963,12174,,12,600000,8,48,2
375,0,0,0,0,0,0,0,0,5472,12387,3136,9,300000,10,16,2
376,0,0,0,0,0,0,0,1,3594,10936,,9,450000,8,61,2
377,0,0,0,1,0,0,0,0,2480,11774,1090,9,450000,3,15,0
378,0,0,0,1,0,0,0,0,2480,11774,1090,9,450000,2,86,1
379,0,0,1,0,0,0,0,1,3292,8545,2497,9,600000,11,28,2
380,0,0,0,0,0,0,0,0,1728,9590,1307,12,600000,4,15,2
381,0,1,1,1,1,0,0,1,12658,17292,10330,9,450000,7,33,2
382,0,0,0,0,0,1,0,0,7715,16914,8881,9,,7,2,0
383,1,1,1,1,1,1,0,1,4029,7583,3536,12,1500000,18,173,2
384,1,1,1,1,1,1,,1,2987,7420,3432,12,2500000,16,15,1
385,1,1,1,1,1,1,0,1,2040,9472,1358,12,2000000,46,278,1
386,0,1,0,0,0,0,0,0,5306,8623,7567,14,500000,3,28,0
387,0,0,0,0,,0,0,0,6120,14578,4091,7.5,,8,33,0
388,1,1,1,1,1,1,0,0,3461,9619,1865,25,2000000,8,8,1
389,1,1,1,1,1,1,0,0,3459,9618,1864,35,3500000,4,1,1
390,0,1,1,1,1,1,0,1,2225,8083,4102,9,1050000,15,93,0
391,0,1,1,1,1,0,0,1,1128,10362,3386,15,1450000,8,70,0
392,0,0,0,1,1,0,0,0,5176,14939,6044,9,450000,17,26,0
393,0,0,0,0,0,0,,1,4442,14448,4886,9,400000,14,22,0
394,0,1,0,0,0,0,0,0,1396,8660,3088,12,700000,10,44,1
395,0,0,0,0,0,0,0,1,4283,5794,5165,9,300000,10,32,0
396,0,0,1,0,1,0,0,1,1967,8463,3995,12,450000,19,20,2
397,0,1,0,1,1,0,0,1,1245,8868,3161,12,750000,3,83,0
398,0,0,1,1,1,0,0,0,1681,8535,3607,9,750000,3,12,0
399,0,0,1,1,1,0,0,0,5280,15327,5338,12,400000,7,93,0
400,0,1,1,0,1,1,0,0,12886,22928,12664,12,425000,16,38,0
401,0,0,0,0,0,1,0,1,2197,9964,867,9,800000,4,27,2
402,1,1,1,1,1,1,0,1,1537,8568,3341,9,1900000,2,72,0
403,0,1,0,0,0,0,0,0,6091,14424,4011,12,600000,4,60,0
404,0,0,0,0,,1,0,1,5392,10314,3444,9,350000,20,19,2
405,1,1,1,1,1,1,0,0,2225,10137,695,9,900000,6,231,0
406,0,0,0,1,1,0,0,1,3441,7684,3214,12,500000,2,65,2
407,0,0,0,0,0,0,0,0,7743,16362,5838,9,300000,7,9,0
408,0,0,0,0,0,1,0,0,7617,16747,,9,335000,9,7,0
409,0,0,1,1,1,1,0,0,10349,437,11054,9,585000,31,2,0
410,0,1,1,1,1,0,0,1,3365,12736,1947,18,750000,8,104,2
411,0,1,0,0,0,0,0,0,7902,17333,8875,9,1000000,15,4,0
412,0,1,0,1,1,0,0,0,4669,12323,2347,12,650000,5,7,0
413,0,1,0,0,0,0,0,0,4669,12323,2347,12,600000,5,2,0
414,0,1,0,0,0,0,0,0,4669,12323,2347,12,500000,5,9,0
415,1,1,0,1,1,0,0,0,6976,11231,4909,12,1300000,5,7,2
416,0,1,0,0,0,1,0,0,5117,10465,3107,12,750000,22,4,0
417,0,1,0,0,1,1,0,1,5117,10465,3107,12,1000000,3,1,0
418,0,1,0,0,0,0,0,1,5117,10465,3107,12,750000,12,23,2
419,1,1,1,1,1,1,0,1,2370,7815,,16,1600000,10,240,1
420,1,1,1,1,1,1,0,1,3922,9625,2257,20,2500000,33,35,1
421,0,0,0,0,0,0,0,1,,8404,2668,16,450000,17,37,0
422,0,0,0,1,1,0,0,0,5290,14754,3930,9,300000,5,35,0
423,0,1,1,1,1,0,0,1,1523,11403,3120,12,900000,23,433,0
424,1,1,1,1,1,0,0,0,3028,9148,1907,9,1100000,10,10,0
425,1,1,1,1,1,0,0,1,3028,9148,1907,20,1300000,6,9,0
426,0,1,0,1,1,0,0,1,9363,2672,9569,12,550000,12,2,0
427,1,1,1,1,1,0,0,1,3038,8829,2162,16,1200000,6,35,0
428,0,0,1,1,1,0,0,1,5359,9156,3817,,650000,1,28,2
429,0,1,0,1,1,0,0,0,3036,9008,2020,9,600000,37,64,0
430,,0,0,0,0,0,0,0,3070,8370,2544,7.5,168000,3,13,0
431,0,0,0,0,0,0,0,0,3073,8374,2541,9,250000,4,17,0
432,0,0,0,1,1,0,0,1,5347,15395,5364,8,450000,4,75,2
433,0,0,0,0,0,0,0,1,2741,10817,447,9,350000,17,108,0
434,0,0,1,1,1,1,0,0,875,10594,2977,9,1750000,23,3,2
435,0,1,1,1,1,0,0,1,2031,10029,802,12,850000,8,38,0
436,0,0,,1,,0,0,1,2054,9505,1324,9,500000,10,97,0
437,0,0,1,1,1,0,0,1,2054,9505,1324,9,400000,1,44,0
438,1,1,1,1,1,1,,1,4067,13599,2818,12,3500000,6,36,1
439,1,0,1,1,1,1,0,1,4066,13598,2817,9,3000000,15,75,1
440,1,1,1,1,1,1,0,1,5077,14332,3511,12,4800000,8,17,1
441,0,0,1,1,1,0,0,1,5081,14337,3515,12,,10,63,0
442,0,0,0,0,0,0,0,0,4595,14054,,9,300000,27,37,0
443,1,1,1,1,1,0,,1,4248,14023,3364,9,1200000,6,30,0
444,0,0,1,1,1,0,0,1,4253,14024,3362,9,850000,7,18,0
445,0,0,0,0,0,0,0,1,,8384,2471,9,475000,5,1,0
446,0,0,0,0,0,0,0,1,2834,8378,2475,10.5,500000,2,6,0
447,0,0,0,0,0,0,0,0,4801,,3448,7.5,230000,6,90,0
448,0,0,0,0,0,0,0,0,4801,14267,3448,8.25,325000,3,58,0
449,1,1,1,1,,1,0,1,4654,6656,4442,42,2750000,15,15,1
450,0,1,0,0,0,1,0,1,6562,9055,5049,24,750000,1,13,0
451,0,1,0,1,1,0,0,1,5651,10674,3613,9,450000,5,33,1
452,0,1,0,1,1,0,0,1,5651,10674,3613,12,450000,2,22,1
453,0,0,0,1,1,0,0,1,11482,8735,10357,9,300000,7,11,1
454,0,0,0,0,0,0,0,0,4062,9527,2434,9,500000,7,4,2
455,1,1,1,1,1,1,0,1,2455,7818,3134,15,1250000,10,39,0
456,0,1,1,1,1,0,0,1,3276,8977,2172,16,1000000,6,32,2
457,0,0,1,1,1,1,0,1,8568,1480,9396,9,400000,25,26,0
458,1,1,,1,1,1,0,1,5513,12520,3176,18,2500000,2,6,1
459,1,1,1,1,1,1,0,1,3076,7314,3537,9,1500000,8,43,0
460,0,1,0,0,0,0,0,0,6259,10288,4367,12,700000,11,10,1
461,0,0,0,0,0,0,0,0,6137,10119,4285,9,600000,4,3,1
462,0,0,0,0,0,0,0,0,3777,13788,4307,7.5,350000,18,48,0
463,1,1,1,1,1,1,0,1,5194,,4729,12,1800000,18,84,1
464,0,1,0,1,1,1,,0,3782,6282,5006,12,900000,4,3,0
465,0,1,0,0,0,1,0,1,4603,10030,2727,18,700000,3,25,1
466,0,1,0,1,1,1,0,1,4603,10030,2727,18,900000,3,34,1
467,1,1,0,1,1,1,0,1,4603,10030,2727,18,1300000,4,6,1
468,0,1,,1,1,1,0,0,1447,8937,3573,12,800000,12,75,0
469,0,1,0,0,0,1,0,1,4711,10210,2768,9,500000,10,4,2
470,0,1,0,,0,1,0,1,4711,10210,2768,9,450000,10,30,2
471,0,1,0,0,0,0,0,0,5094,9022,3617,12,,8,4,0
472,0,0,0,,0,,0,0,5094,9022,3617,7.5,350000,,11,0
473,1,1,1,1,1,1,,1,1503,8572,3241,,2250000,23,10,0
474,1,1,1,1,1,1,0,1,1484,8896,3600,12,1400000,,37,2
475,0,1,,1,1,0,0,0,2563,9620,4898,9,800000,21,28,0
476,0,1,0,1,1,0,0,0,3832,12664,5653,9,400000,8,92,0
477,0,1,1,0,0,0,0,0,3346,9839,1630,9,550000,11,19,0
478,0,0,0,0,0,0,0,1,4197,7667,3578,9,460000,11,3,2
479,0,0,0,0,0,0,0,1,4197,7667,3578,,420000,8,3,2
480,0,0,0,0,1,0,0,0,3913,7897,3270,9,500000,32,19,0
481,0,0,0,0,0,0,0,1,2921,7578,3262,9,420000,8,1,2
482,0,0,0,0,0,0,0,1,4061,7913,3347,,420000,9,6,2
483,0,1,0,0,0,0,0,1,8267,,8938,7.5,500000,8,4,0
484,1,1,1,1,1,1,0,,4465,8510,3300,12,1500000,14,62,2
485,1,1,1,1,1,1,0,1,3965,13694,3022,9,1600000,10,48,0
486,0,0,0,1,1,0,0,0,9056,2480,10328,12,600000,5,3,0
487,0,0,1,1,1,0,0,0,4024,6216,4633,15,600000,4,5,0
488,0,0,0,0,0,1,0,0,2235,8185,2735,12,450000,4,5,0
489,1,1,1,1,1,1,0,1,4101,13829,,12,2000000,1,9,0
490,0,1,1,0,0,0,0,0,4156,13886,3199,12,850000,12,38,0
491,0,0,1,0,0,0,0,0,4241,7995,3413,9,340000,7,6,0
492,0,1,1,0,0,,0,0,4244,7999,3414,9,584000,5,1,0
493,0,0,,0,0,0,0,0,4242,7997,3413,9,334000,4,8,0
494,1,1,0,1,1,1,0,0,2108,11053,450,18,1750000,12,21,0
495,1,1,1,1,,1,0,0,1966,10296,569,19.2,1800000,5,33,2
496,0,0,1,1,1,0,0,1,4211,8340,3197,6,550000,10,22,0
497,1,1,1,1,1,1,,1,934,9683,1712,15,3000000,60,108,1
498,0,0,0,1,1,0,0,1,5313,7539,4448,9,700000,7,2,0
499,0,0,1,1,1,0,0,1,8066,17553,8979,9,784000,11,8,0
500,1,1,1,1,1,0,0,0,1090,9044,3094,12,2500000,26,25,0
501,1,1,1,1,1,1,0,0,1253,8817,3057,15,1650000,8,13,0
502,0,1,1,1,1,0,0,1,2875,7283,3698,9,,10,251,2
503,0,0,1,1,1,0,0,0,970,10454,1387,9,550000,14,13,0
504,0,0,0,1,1,0,0,1,2086,12120,2522,9,500000,6,11,0
505,1,1,1,1,1,1,0,1,22234,12214,23008,12,1650000,12,15,1
506,1,1,1,0,1,1,0,1,3368,9515,1860,17.4,2800000,1,2,1
507,0,0,1,1,1,0,0,1,3999,10659,1858,9,550000,27,74,0
508,0,0,1,1,1,1,0,1,4965,10366,2978,10.5,1050000,2,19,2
509,0,1,1,1,1,1,0,1,8894,1177,9649,12,750000,40,15,0
510,0,1,0,1,1,1,0,0,5471,15256,4537,7.5,450000,2,23,0
511,0,0,0,1,1,1,0,0,5471,15256,4537,7.5,350000,4,36,0
512,0,1,0,1,1,1,0,0,5471,15256,4537,15,500000,1,11,0
513,1,1,1,1,1,1,0,0,1977,9537,1300,10.5,1500000,10,20,0
514,0,1,0,0,,0,0,1,1927,9245,4221,12,750000,10,101,1
515,,0,0,0,0,0,0,0,5363,12539,3027,9,400000,6,25,2
516,0,1,0,0,0,0,0,0,5594,12817,3262,14.8,,2,6,2
517,0,,0,0,1,0,0,1,2237,9548,1284,9,1500000,4,1,2
518,0,0,0,0,0,,0,0,750,10678,1857,8.55,375000,6,9,0
519,0,0,0,0,0,0,0,1,747,10672,,8.4,400000,8,30,0
520,1,1,1,1,1,1,0,1,9389,995,10019,20,1200000,17,11,0
521,0,0,1,0,1,0,0,0,1320,8960,2279,,625000,20,7,0
522,0,0,1,0,0,0,0,0,5376,8338,4159,9,295000,12,23,2
523,0,0,0,1,1,0,0,1,9898,18497,11272,,350000,4,41,1
524,1,1,1,0,0,0,0,1,749,10743,1992,12,700000,14,148,1
525,1,1,1,1,1,1,1,0,4431,8580,3237,9,650000,12,251,0
526,1,1,1,0,0,0,0,1,771,10766,1990,12,800000,2,68,1
527,1,1,0,0,0,0,0,1,756,10755,2004,20,1000000,1,25,1
528,0,0,0,0,0,0,0,1,1524,9904,3860,9,400000,5,30,0
529,0,0,1,1,1,0,0,1,2779,12741,2606,9,800000,13,54,0
530,0,1,1,1,1,,0,1,3693,12351,5614,9,450000,20,155,0
531,1,1,1,1,1,1,0,1,1495,8578,3227,12,1950000,19,34,0
532,0,0,1,0,0,,0,1,747,10681,1867,9,350000,7,10,2
533,0,0,1,,0,0,0,1,753,10681,1855,9,300000,3,67,2
534,0,0,0,0,0,0,0,1,2008,9268,1570,9,500000,8,10,2
535,1,1,1,0,1,1,0,1,5423,7687,4474,25,2500000,1,18,1
536,0,0,0,1,1,0,0,0,891,9182,2847,9,300000,6,18,0
537,1,1,0,1,1,0,0,0,5730,15710,5220,16,1000000,8,42,0
538,0,0,0,1,1,0,0,0,1080,9217,3248,9,300000,15,37,0
539,0,0,1,0,1,0,0,0,1077,9217,3244,10.5,420000,21,33,2
540,0,0,1,0,0,0,0,1,1085,9217,3256,7.5,375000,21,12,2
541,0,0,1,0,0,0,0,1,1277,8901,2437,9.28,500000,17,13,0
542,0,1,0,1,1,0,0,0,9330,1806,9754,9,550000,14,27,0
543,,0,1,1,0,0,0,1,10356,319,11145,9,350000,18,23,0
544,0,0,0,0,0,0,0,0,7208,16648,8225,9,350000,15,14,0
545,0,1,1,0,0,1,0,0,10304,277,11099,9,500000,12,4,0
546,0,0,1,0,0,0,0,1,10333,333,11141,9,340000,15,5,2
547,0,0,0,1,1,0,0,1,3170,10812,914,9.45,800000,23,8,0
548,0,1,0,1,0,0,0,1,4491,6246,4641,12.25,3500000,6,8,2
549,0,0,0,1,0,0,0,1,4284,6438,4434,,500000,8,13,2
550,1,1,1,1,1,1,0,0,4952,8705,3622,20,1750000,30,30,0
551,1,1,1,1,1,1,0,0,4369,6798,4212,12,1100000,10,30,0
552,0,0,1,1,1,0,0,1,1565,11067,3545,9,,10,131,0
553,0,1,0,0,1,1,0,0,6159,6014,5767,10.3125,500000,5,93,0
554,0,1,1,0,0,1,0,1,4458,10509,2397,13.5,500000,5,12,0
555,0,0,0,0,0,0,0,1,2293,9278,1553,9,400000,20,10,2
556,0,1,1,,1,0,0,1,5342,8009,4267,10.5,1000000,12,10,0
557,0,1,1,1,1,0,0,1,1363,9320,3635,12,725000,10,78,2
558,0,0,0,0,1,1,0,0,5036,13834,6701,10,800000,22,6,1
559,1,0,0,1,1,1,0,0,5036,13834,6701,16,1150000,3,1,1
560,0,0,1,1,1,1,0,0,10367,391,11185,12,500000,,1,0
561,0,1,0,1,1,0,0,0,5163,14803,6189,8.25,600000,3,5,2
562,0,1,1,1,1,0,0,0,10262,255,11065,13.5,950000,23,2,0
563,0,0,0,1,1,0,0,0,5822,15304,6932,12,400000,,9,0
564,0,0,0,0,0,0,0,1,2707,11233,451,7.5,350000,24,62,2
565,0,0,0,0,0,0,0,1,3388,7576,3287,9,400000,12,18,0
566,0,0,0,0,0,0,0,0,2979,13004,3036,8.1,335000,8,53,2
567,0,0,0,0,0,1,0,,2701,11177,415,9,375000,7,9,2
568,0,0,0,0,0,1,0,1,2707,11175,418,6,340000,3,25,2
569,0,1,1,0,0,1,0,0,10247,206,11033,12,500000,22,3,0
570,,1,1,1,1,1,,0,10220,189,11011,13.5,710000,8,1,0
571,0,1,1,1,1,0,0,,5759,8870,4312,12,750000,22,66,0
572,0,1,0,1,1,1,,0,4410,6322,4559,12,700000,1,14,2
573,0,0,0,0,0,1,0,0,4409,6323,4558,9,550000,5,21,2
574,0,1,1,1,1,1,0,1,10482,658,11148,9,600000,23,20,0
575,0,0,0,0,0,0,0,1,722,10662,1882,7.5625,400000,14,14,0
576,0,0,0,0,0,0,0,1,726,,1882,9,350000,6,21,2
577,1,0,1,1,1,0,0,1,1915,10113,748,15,,2,18,1
578,0,1,0,0,0,1,,0,6941,7367,5962,12,500000,10,17,0
579,0,1,0,1,1,0,0,1,5180,9053,3686,12,650000,,6,0
580,0,0,0,1,1,0,0,1,4963,10237,3019,9,400000,1,34,0
581,1,1,1,1,1,1,,0,3998,8649,2865,16,2000000,16,1,0
582,0,0,1,1,1,1,0,0,3998,8649,2865,7.5,1000000,11,6,0
583,0,0,0,1,1,0,0,1,5180,9053,3686,6,350000,3,33,0
584,1,1,1,0,1,1,0,0,1603,,925,12,2000000,7,47,1
585,0,1,1,1,1,,0,0,10446,439,11254,15,590000,2,3,0
586,0,0,1,0,0,1,0,1,10438,430,11246,9,340000,22,22,2
587,0,0,0,1,1,1,0,0,10219,178,11004,9,500000,5,3,0
588,0,1,1,1,1,0,,1,10329,409,11163,9,833000,14,3,0
589,0,1,1,1,1,0,0,1,,427,11172,15,800000,15,3,0
590,0,0,1,1,1,0,0,0,975,10596,1447,9,600000,50,53,0
591,0,0,0,1,1,0,0,0,1058,10476,1297,7.5,500000,30,4,0
592,0,1,0,1,1,1,0,0,731,10502,2862,13.5,1100000,26,16,2
593,1,1,1,1,1,1,0,0,1648,8445,3393,12,2000000,8,13,0
594,1,1,1,1,1,1,0,0,1636,8457,3384,12,2500000,4,1,0
595,0,0,0,1,1,0,0,1,10589,541,11359,9,350000,10,16,2
596,0,0,0,0,0,0,0,1,10263,289,,9,300000,18,23,2
597,0,1,0,0,1,0,0,1,5772,9994,3942,,450000,7,358,1
598,0,0,0,0,0,1,0,1,10219,173,11000,9,300000,,9,2
599,0,1,0,1,1,,0,1,10219,173,11000,13.5,625000,13,12,2
600,0,0,0,0,0,1,0,1,4770,8816,3410,9,500000,8,40,0
601,0,1,1,1,1,0,0,1,932,9244,2268,12,875000,25,27,0
602,0,1,1,1,1,0,0,1,936,9239,2273,15,1050000,25,3,0
603,1,1,1,1,1,0,0,1,943,9239,2263,15,1500000,10,1,0
604,0,1,0,1,1,0,0,1,905,9145,2749,15,750000,15,8,0
605,0,0,0,1,1,0,0,1,1591,8457,3130,15,600000,18,1,0
606,1,1,1,1,1,1,0,1,1656,8882,,12,2100000,11,28,1
607,1,1,1,1,1,1,0,1,1558,,2006,17.5,2500000,13,21,1
608,1,1,1,1,1,1,0,1,1670,8867,2134,26,3500000,2,2,1
609,0,0,0,0,0,0,0,0,1011,9658,1671,8.25,375000,40,59,0
610,0,0,1,0,0,0,0,0,901,9147,2706,9,700000,10,3,2
611,0,0,0,0,0,0,0,0,994,9700,1647,9,500000,2,7,0
612,1,1,1,1,1,0,0,0,892,9156,2666,36,2500000,3,3,0
613,0,0,0,0,0,0,0,0,1661,8875,2129,9,460000,11,5,0
614,0,1,1,1,1,0,0,0,919,9129,2716,7.5,2500000,1,2,0
615,1,1,1,1,1,1,0,0,1373,8788,2530,10.5,2100000,21,4,0
616,0,1,1,,1,0,0,1,688,9724,1894,8.25,600000,34,87,0
617,0,0,1,1,1,1,0,1,1108,9202,2124,9,500000,9,33,2
618,0,1,1,1,1,0,0,1,1193,9111,2173,15,625000,5,22,2
619,0,0,1,1,1,0,0,1,1133,9174,2141,9,500000,11,24,0
620,0,0,1,0,0,0,0,1,10242,217,11036,9,500000,6,5,2
621,0,0,1,0,0,1,0,,10186,168,10981,12,500000,6,7,2
622,0,1,1,0,0,1,0,1,10229,,11028,12,590000,12,1,2
623,0,1,1,1,1,0,0,1,4330,8059,3439,12,800000,10,3,0
624,1,1,1,1,1,1,0,0,1395,9163,1935,20,3000000,12,17,0
625,0,0,0,1,1,0,0,0,977,9805,1573,7.5,550000,28,11,0
626,0,0,1,1,1,0,0,1,989,9744,1613,8.25,700000,60,40,0
627,0,,0,0,1,1,0,1,4883,10435,2869,9,500000,11,38,2
628,0,1,0,0,1,,0,1,4889,10463,2867,9,750000,4,27,2
629,1,1,1,1,1,1,0,0,1522,8530,2988,14,2750000,8,15,0
630,0,1,1,0,0,0,0,1,10331,349,,9,500000,24,9,2
631,0,1,1,1,1,1,0,0,10303,334,11121,12.96,850000,40,19,0
632,1,1,1,1,1,1,0,0,10303,334,11121,12.96,1500000,40,2,0
633,0,0,1,1,1,0,0,0,7997,16713,6144,9,600000,5,6,0
634,0,0,1,1,1,0,0,0,3391,12914,2176,12,1500000,8,2,0
635,0,1,0,1,1,1,0,1,1486,,3562,20,750000,9,49,2
636,1,1,1,1,1,1,0,1,1344,9056,2112,30,2100000,3,6,0
637,1,1,1,1,1,1,0,1,1344,9045,2128,30,1900000,13,15,0
638,1,1,1,1,1,1,0,1,1337,9061,2113,30,1800000,8,20,0
639,0,1,0,0,1,0,0,1,2847,10419,802,,,42,294,0
640,1,1,1,1,1,1,0,1,8485,7401,10564,25,1500000,5,21,2
641,0,0,0,1,1,0,0,1,1895,8574,2390,9,550000,13,34,0
642,0,1,1,0,0,1,0,0,2996,7981,2860,12,600000,14,73,0
643,0,0,0,1,1,1,0,0,10305,437,11151,9,500000,19,6,0
644,0,1,0,1,1,1,0,0,10310,438,11156,9,850000,7,2,0
645,0,1,0,1,1,1,0,0,10311,455,11161,12,950000,1,1,0
646,0,1,1,1,1,0,0,0,10277,396,11117,,460000,6,4,0
647,0,1,1,1,1,0,0,0,10252,377,11092,9,480000,20,3,0
648,1,1,0,1,1,0,0,1,10251,441,11106,12,1250000,4,4,0
649,0,1,0,0,0,0,0,0,10261,426,,10.5,600000,15,19,0
650,1,1,1,1,1,1,0,0,4076,7996,3305,12.25,1800000,2,1,0
651,0,0,1,1,1,1,0,0,3984,8130,3166,9,600000,20,40,0
652,0,0,1,,1,0,0,0,12547,20938,13901,9,550000,6,17,0
653,0,0,1,0,0,0,0,1,10179,188,10983,9,340000,7,3,2
654,0,0,1,0,0,0,0,1,10225,224,11028,9,375000,6,4,2
655,0,1,1,1,1,0,0,1,10228,227,11032,9,750000,14,4,0
656,0,1,1,0,0,0,0,1,10217,239,11027,9,460000,8,1,0
657,0,1,1,1,1,0,0,1,10220,244,11031,9,550000,8,2,0
658,0,1,1,1,1,0,0,0,3592,10915,1336,12,600000,19,83,0
659,0,0,0,0,1,0,0,1,989,9744,1613,9,550000,10,14,0
660,0,0,1,1,1,0,0,1,782,9308,2400,7.5,625000,21,8,0
661,0,1,1,1,1,0,0,1,775,9315,2398,10,750000,25,24,0
662,0,0,1,1,1,1,0,1,871,10781,1795,16,1500000,1,2,2
663,0,0,1,1,1,1,0,1,869,10782,1802,14,1000000,1,4,2
664,0,0,1,1,1,1,0,1,870,10776,1789,14,1000000,3,3,2
665,0,1,0,1,1,0,0,1,5664,15708,5729,12,450000,,178,0
666,0,,1,1,1,1,0,1,3909,6141,5038,12.25,550000,10,37,0
667,0,1,0,1,0,0,0,0,6513,9053,5000,8,500000,15,13,2
668,0,1,0,0,0,1,0,1,1489,8566,3146,13.5,750000,8,10,1
669,1,1,0,1,1,0,0,0,1536,,2368,12,,5,10,0
670,1,1,1,1,1,1,0,1,918,10797,1735,14,1700000,10,27,0
671,0,1,0,1,1,0,0,0,2413,8624,4603,12,500000,4,25,0
672,1,1,1,1,1,1,0,1,3788,7969,3155,15,1900000,22,33,0
673,1,1,1,1,1,1,0,1,3281,8438,2572,15,1600000,18,66,0
674,1,1,1,1,1,1,0,0,913,10798,1745,20,2000000,1,7,0
675,0,0,0,0,1,0,0,1,1362,10958,1259,8.25,425000,10,47,0
676,0,1,1,1,1,0,0,1,2915,11971,4795,9,550000,16,70,0
677,1,1,1,1,1,1,0,1,3877,7964,3207,15,1900000,22,24,0
678,1,1,1,1,1,0,0,1,5016,7697,4138,12,1200000,17,34,0
679,1,1,1,1,1,1,0,0,1349,8834,3335,15,2250000,5,5,0
680,0,1,1,1,1,1,0,0,1318,9169,1983,20,1100000,24,25,0
681,0,0,1,1,1,0,0,1,803,9933,1634,,584000,14,47,0
682,1,,1,1,1,1,0,1,2024,8115,,14,1500000,9,51,0
683,0,0,1,,1,0,0,1,2912,11972,4789,9,425000,5,40,0
684,1,1,1,1,1,1,0,0,2166,8528,4285,14,1750000,10,43,1
685,0,0,0,1,1,0,0,1,7854,7711,,9,350000,3,26,0
686,0,1,1,1,1,0,0,0,5431,4639,6266,9,800000,,32,0
687,0,0,1,0,0,1,0,0,9871,510,10754,12,250000,4,7,0
688,0,0,0,0,0,0,0,0,9872,517,10757,9,340000,6,6,0
689,0,1,1,0,0,1,0,0,9825,535,10711,15,590000,5,2,2
690,0,1,1,0,0,1,0,1,6316,15646,7504,12,550000,4,25,2
691,1,0,1,1,1,0,0,0,9179,1064,9843,9,400000,10,6,0
692,0,1,0,0,0,0,0,0,9877,487,10755,9,525000,17,1,0
693,0,0,1,0,0,0,0,0,9883,483,10761,9,375000,20,5,0
694,1,1,1,1,1,1,0,0,10198,442,10885,12,1250000,12,12,0
695,0,1,1,1,1,1,0,0,9204,1053,9864,14,550000,20,19,0
696,0,1,1,0,0,1,0,0,9188,1062,9850,14,500000,20,5,0
697,0,1,1,1,1,1,0,0,10140,329,10982,14,800000,18,6,0
698,0,1,1,1,1,0,0,1,10168,331,11008,13.5,700000,10,4,0
699,0,1,1,1,1,1,0,0,1345,9260,3597,9,850000,30,15,0
700,0,0,0,1,1,0,0,0,10165,219,10980,9,350000,31,3,0
701,0,1,0,1,1,1,0,0,9620,602,10499,15,590000,29,3,0
702,0,1,1,0,0,0,0,1,7478,17274,8082,8.7,450000,13,34,0
703,0,1,1,1,1,1,0,0,10214,287,11038,10.5,750000,26,1,0
704,0,1,1,1,1,1,0,0,10216,279,11037,14,920000,5,3,0
705,,1,1,1,1,1,0,1,4715,8841,6999,12,550000,7,75,0
706,0,0,,0,0,1,0,1,9882,444,10750,7.5,340000,15,1,2
707,0,1,0,0,0,1,0,,9887,448,10757,16,590000,8,4,2
708,0,1,1,1,1,0,0,1,838,10542,2969,12.25,900000,19,91,0
709,0,0,1,0,0,0,0,1,2848,8319,5000,9,500000,4,35,2
710,0,1,0,0,0,0,0,0,6679,15973,7860,9,292000,8,30,0
711,1,1,1,1,1,1,0,1,4637,13881,,12,1500000,5,77,0
712,0,1,1,1,1,1,0,1,9001,18977,8357,16,800000,9,12,0
713,1,1,1,1,1,1,0,0,1214,8973,3246,16,2500000,20,10,0
714,1,1,1,,1,0,0,1,9897,394,10755,9,900000,9,43,0
715,1,1,1,1,1,1,0,0,4128,5982,5424,12,700000,20,31,0
716,0,1,1,1,1,0,0,0,1411,8789,3396,16,350000,5,70,2
717,0,,0,0,0,0,0,0,4671,14559,5401,10.5,400000,1,16,0
718,0,0,1,0,0,0,0,1,3964,11733,1630,9,450000,16,12,0
719,0,0,1,1,0,1,0,0,8471,18483,7959,9,350000,10,29,0
720,1,1,1,1,1,1,0,0,2422,7648,3899,14,1500000,14,92,0
721,0,0,0,0,0,0,0,1,3025,10797,764,9,400000,16,85,2
722,1,1,1,1,1,1,,1,1938,,1313,9,1200000,,88,2
723,0,1,1,1,1,1,0,1,1938,9530,1313,9,800000,18,131,2
724,,0,0,0,0,0,0,,1423,9552,1488,12,450000,3,21,0
725,0,0,0,0,0,0,0,1,9765,2705,9948,9,430000,9,20,2
726,1,1,1,1,1,1,0,1,7406,2791,8044,15,2000000,,116,0
727,1,0,0,1,1,1,0,1,2124,8770,2078,9,2250000,1,15,1
728,1,1,0,1,1,1,0,1,2130,8768,2079,24,2500000,13,18,1
